name,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
		PayablesAndAccruedExpenses,"1,073,000,000","979,000,000","1,107,000,000","977,000,000","909,000,000","899,000,000","921,000,000","1,067,000,000","1,001,000,000","1,020,000,000","994,000,000","1,016,000,000","1,036,000,000","921,000,000","889,000,000","872,000,000","923,000,000","889,000,000","861,000,000","831,000,000","891,000,000","882,000,000","959,000,000","933,000,000","609,000,000","1,026,000,000","1,063,000,000","1,106,000,000","792,000,000","1,154,000,000","1,337,000,000","1,243,000,000","863,000,000","1,373,000,000","1,367,000,000","1,449,000,000","1,521,000,000","1,550,000,000","1,325,000,000","1,445,000,000","1,981,000,000","1,838,000,000","1,538,000,000","1,719,000,000","1,587,000,000","1,662,000,000","1,468,000,000","1,287,000,000","1,532,000,000","1,703,000,000","1,734,000,000","1,630,000,000","1,261,000,000","1,879,000,000","1,768,000,000","1,478,000,000","1,090,000,000","1,928,000,000","1,859,000,000","1,658,000,000","1,882,000,000","1,861,000,000","1,479,000,000","1,613,000,000","1,711,000,000","1,758,000,000","1,784,000,000","1,635,000,000","1,513,000,000","1,451,000,000","1,309,000,000","1,181,000,000","1,219,000,000","1,347,000,000","1,357,000,000","1,119,000,000","1,215,000,000","1,379,000,000","1,441,000,000","1,837,000,000","2,342,000,000","2,665,000,000","2,718,000,000","853,000,000","2,056,000,000","2,174,000,000","1,815,000,000","1,783,000,000","1,736,000,000","1,936,000,000","1,870,000,000","1,918,000,000","2,271,000,000","2,983,000,000","2,090,000,000","1,942,000,000","2,009,000,000","2,330,000,000","2,447,000,000","2,560,000,000","2,991,000,000","2,830,000,000","2,502,000,000","2,292,000,000","2,131,000,000","2,142,000,000","2,086,000,000","2,031,000,000","1,653,000,000","513,000,000","526,000,000","455,000,000","1,460,000,000","429,000,000","436,000,000","359,000,000","1,450,000,000","364,000,000","383,000,000","431,000,000","1,388,000,000","427,000,000","431,000,000","386,000,000","1,210,700,000","400,500,000",,,,
			Payables,"549,000,000","455,000,000","588,000,000","425,000,000","434,000,000","455,000,000","499,000,000","590,000,000","581,000,000","596,000,000","612,000,000","621,000,000","594,000,000","504,000,000","536,000,000","506,000,000","479,000,000","496,000,000","474,000,000","454,000,000","481,000,000","451,000,000","534,000,000","507,000,000","508,000,000","499,000,000","511,000,000","506,000,000","649,000,000","463,000,000","655,000,000","549,000,000","650,000,000","607,000,000","656,000,000","695,000,000","726,000,000","687,000,000","688,000,000","852,000,000","730,000,000","654,000,000","560,000,000","873,000,000","631,000,000","615,000,000","477,000,000","347,000,000","364,000,000","601,000,000","677,000,000","680,000,000","657,000,000","644,000,000","622,000,000","550,000,000","560,000,000","744,000,000","788,000,000","720,000,000","750,000,000","796,000,000","1,479,000,000","1,573,000,000","552,000,000","1,550,000,000","1,601,000,000","1,553,000,000","1,496,000,000","1,436,000,000","1,295,000,000","1,170,000,000","511,000,000","1,332,000,000","1,230,000,000","1,104,000,000","1,205,000,000","1,367,000,000","1,385,000,000","795,000,000","1,921,000,000","828,000,000","757,000,000","853,000,000","1,682,000,000","624,000,000","554,000,000","535,000,000","1,582,000,000","456,000,000","568,000,000","670,000,000","2,082,000,000","648,000,000","748,000,000","652,000,000","1,940,000,000","808,000,000","931,000,000","984,000,000","2,573,000,000","893,000,000","797,000,000","670,000,000","1,877,000,000","628,000,000","663,000,000","631,000,000","1,495,000,000","513,000,000","526,000,000","455,000,000","1,460,000,000","429,000,000","436,000,000","359,000,000","1,450,000,000","364,000,000","383,000,000","431,000,000","1,388,000,000","427,000,000","431,000,000","386,000,000","1,210,700,000","400,500,000",,,,
				AccountsPayable,"415,000,000","411,000,000","409,000,000","363,000,000","388,000,000","397,000,000","412,000,000","477,000,000","478,000,000","492,000,000","492,000,000","488,000,000","466,000,000","430,000,000","450,000,000","429,000,000","396,000,000","428,000,000","416,000,000","387,000,000","386,000,000","367,000,000","417,000,000","432,000,000","437,000,000","393,000,000","402,000,000","405,000,000","422,000,000","426,000,000","437,000,000","440,000,000","444,000,000","501,000,000","555,000,000","589,000,000","625,000,000","627,000,000","623,000,000","605,000,000","621,000,000","623,000,000","542,000,000","556,000,000","503,000,000","467,000,000","421,000,000","326,000,000","324,000,000","601,000,000","677,000,000","680,000,000","657,000,000","644,000,000","622,000,000","550,000,000","560,000,000","744,000,000","788,000,000","720,000,000","750,000,000","796,000,000","1,479,000,000","1,573,000,000","552,000,000","1,550,000,000","1,601,000,000","1,553,000,000","1,496,000,000","1,436,000,000","1,295,000,000","1,170,000,000","511,000,000","1,332,000,000","1,230,000,000","1,104,000,000","1,205,000,000","1,367,000,000","1,385,000,000","795,000,000","1,921,000,000","828,000,000","757,000,000","853,000,000","1,682,000,000","624,000,000","554,000,000","535,000,000","1,582,000,000","456,000,000","568,000,000","670,000,000","2,082,000,000","648,000,000","748,000,000","652,000,000","1,940,000,000","808,000,000","931,000,000","984,000,000","2,573,000,000","893,000,000","797,000,000","670,000,000","1,877,000,000","628,000,000","663,000,000","631,000,000","1,495,000,000","513,000,000","526,000,000","455,000,000","1,460,000,000","429,000,000","436,000,000","359,000,000","1,450,000,000","364,000,000","383,000,000","431,000,000","1,388,000,000","427,000,000","431,000,000","386,000,000","1,210,700,000","400,500,000",,,,
				TotalTaxPayable,"134,000,000","44,000,000","179,000,000","62,000,000","46,000,000","58,000,000","87,000,000","113,000,000","103,000,000","104,000,000","120,000,000","133,000,000","128,000,000","74,000,000","86,000,000","77,000,000","83,000,000","68,000,000","58,000,000","67,000,000","95,000,000","84,000,000","117,000,000","75,000,000","71,000,000","106,000,000","109,000,000","101,000,000","227,000,000","37,000,000","218,000,000","109,000,000","206,000,000","106,000,000","101,000,000","106,000,000","101,000,000","60,000,000","65,000,000","247,000,000","109,000,000","31,000,000","18,000,000","317,000,000","128,000,000","148,000,000","56,000,000","21,000,000","40,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"134,000,000","44,000,000","179,000,000","62,000,000","46,000,000","58,000,000","87,000,000","113,000,000","103,000,000","104,000,000","120,000,000","133,000,000","128,000,000","74,000,000","86,000,000","77,000,000","83,000,000","68,000,000","58,000,000","67,000,000","95,000,000","84,000,000","117,000,000","75,000,000","71,000,000","106,000,000","109,000,000","101,000,000","119,000,000","37,000,000","218,000,000","109,000,000","79,000,000","106,000,000","101,000,000","106,000,000","101,000,000","60,000,000","65,000,000","247,000,000","109,000,000","31,000,000","18,000,000","317,000,000","128,000,000","148,000,000","56,000,000","21,000,000","40,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"524,000,000","524,000,000","519,000,000","552,000,000","475,000,000","444,000,000","422,000,000","477,000,000","420,000,000","424,000,000","382,000,000","395,000,000","442,000,000","417,000,000","353,000,000","366,000,000","444,000,000","393,000,000","387,000,000","377,000,000","410,000,000","431,000,000","425,000,000","426,000,000","101,000,000","527,000,000","552,000,000","600,000,000","143,000,000","691,000,000","682,000,000","694,000,000","213,000,000","766,000,000","711,000,000","754,000,000","795,000,000","863,000,000","637,000,000","593,000,000","1,251,000,000","1,184,000,000","978,000,000","846,000,000","956,000,000","1,047,000,000","991,000,000","940,000,000","1,168,000,000","1,102,000,000","1,057,000,000","950,000,000","604,000,000","1,235,000,000","1,146,000,000","928,000,000","530,000,000","1,184,000,000","1,071,000,000","938,000,000","1,132,000,000","1,065,000,000",,"40,000,000","1,159,000,000","208,000,000","183,000,000","82,000,000","17,000,000","15,000,000","14,000,000","11,000,000","708,000,000","15,000,000","127,000,000","15,000,000","10,000,000","12,000,000","56,000,000","1,042,000,000","421,000,000","1,837,000,000","1,961,000,000",,"374,000,000","1,550,000,000","1,261,000,000","1,248,000,000","154,000,000","1,480,000,000","1,302,000,000","1,248,000,000","189,000,000","2,335,000,000","1,342,000,000","1,290,000,000","69,000,000","1,522,000,000","1,516,000,000","1,576,000,000","418,000,000","1,937,000,000","1,705,000,000","1,622,000,000","254,000,000","1,514,000,000","1,423,000,000","1,400,000,000","158,000,000",,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"767,000,000","656,000,000","505,000,000","353,000,000","714,000,000","609,000,000","476,000,000","342,000,000","724,000,000","613,000,000","472,000,000","344,000,000","722,000,000","635,000,000","489,000,000","352,000,000","710,000,000","647,000,000","493,000,000","340,000,000","664,000,000","615,000,000","481,000,000","349,000,000","651,000,000","613,000,000","484,000,000","364,000,000","554,000,000","567,000,000","463,000,000","365,000,000","524,000,000","552,000,000","454,000,000","382,000,000","597,000,000","532,000,000","428,000,000","348,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"550,000,000","550,000,000","551,000,000","1,051,000,000","500,000,000","499,000,000","1,249,000,000","750,000,000","749,000,000","749,000,000",,"500,000,000","500,000,000","499,000,000","499,000,000","378,000,000","631,000,000","634,000,000","637,000,000","1,249,000,000","1,000,000,000","1,000,000,000","1,750,000,000","1,000,000,000","1,001,000,000","1,002,000,000","254,000,000","1,000,000,000","1,000,000,000","1,000,000,000","1,000,000,000","1,500,000,000","1,500,000,000","1,500,000,000","2,000,000,000","1,078,000,000","1,381,000,000","1,586,000,000",,,,,,,,,,,,,,,,,,"43,000,000","43,000,000","43,000,000","43,000,000",,"301,000,000","303,000,000","306,000,000","318,000,000","11,000,000","10,000,000","415,000,000","435,000,000","437,000,000","434,000,000","68,000,000","168,000,000","422,000,000","171,000,000","155,000,000","46,000,000","38,000,000","42,000,000","43,000,000","46,000,000","148,000,000","204,000,000","385,000,000","385,000,000","313,000,000","264,000,000","263,000,000","260,000,000","267,000,000","268,000,000","80,000,000","67,000,000","71,000,000","86,000,000","52,000,000","368,000,000","314,000,000","207,000,000","83,000,000","37,000,000","27,000,000","64,000,000","27,000,000","53,000,000","12,000,000","42,000,000","222,000,000","240,000,000","211,000,000","237,000,000","29,000,000","48,000,000","54,000,000","30,000,000","41,000,000","41,000,000","30,000,000","104,000,000","49,000,000","38,000,000","35,000,000","127,000,000","44,000,000","25,000,000","42,700,000","25,600,000","22,900,000","63,300,000","79,400,000","29,600,000"
			CurrentDebt,"550,000,000","550,000,000","551,000,000","1,051,000,000","500,000,000","499,000,000","1,249,000,000","750,000,000","749,000,000","749,000,000",,"500,000,000","500,000,000","499,000,000","499,000,000","378,000,000","631,000,000","634,000,000","637,000,000","1,249,000,000","1,000,000,000","1,000,000,000","1,750,000,000","1,000,000,000","1,001,000,000","1,002,000,000","254,000,000","1,000,000,000","1,000,000,000","1,000,000,000","1,000,000,000","1,500,000,000","1,500,000,000","1,500,000,000","2,000,000,000","1,078,000,000","1,381,000,000","1,586,000,000",,,,,,,,,,,,,,,,,,"43,000,000","43,000,000","43,000,000","43,000,000",,"301,000,000","303,000,000","306,000,000","318,000,000","11,000,000","10,000,000","415,000,000","435,000,000","437,000,000","434,000,000","68,000,000","168,000,000","422,000,000","171,000,000","155,000,000","46,000,000","38,000,000","42,000,000","43,000,000","46,000,000","148,000,000","204,000,000","385,000,000","385,000,000","313,000,000","264,000,000","263,000,000","260,000,000","267,000,000","268,000,000","80,000,000","67,000,000","71,000,000","86,000,000","52,000,000","368,000,000","314,000,000","207,000,000","83,000,000","37,000,000","27,000,000","64,000,000","27,000,000","53,000,000","12,000,000","42,000,000","222,000,000","240,000,000","211,000,000","237,000,000","29,000,000","48,000,000","54,000,000","30,000,000","41,000,000","41,000,000","30,000,000","104,000,000","49,000,000","38,000,000","35,000,000","127,000,000","44,000,000","25,000,000","42,700,000","25,600,000","22,900,000","63,300,000","79,400,000","29,600,000"
				CommercialPaper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","500,000,000","700,000,000","999,000,000","1,200,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"550,000,000","550,000,000","551,000,000","1,051,000,000","500,000,000","499,000,000","1,249,000,000","750,000,000","749,000,000","749,000,000",,"500,000,000","500,000,000","499,000,000","499,000,000","378,000,000","631,000,000","634,000,000","637,000,000","1,249,000,000","1,000,000,000","1,000,000,000","1,750,000,000","1,000,000,000","1,001,000,000","1,002,000,000","254,000,000","1,000,000,000","1,000,000,000","1,000,000,000","1,000,000,000","1,500,000,000","1,500,000,000","1,500,000,000","1,500,000,000","378,000,000","382,000,000","386,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,"3,000,000","3,000,000","4,000,000","4,000,000","2,000,000","2,000,000","1,000,000","1,000,000","2,000,000","2,000,000","2,000,000","2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,"3,000,000","3,000,000","4,000,000","4,000,000","2,000,000","2,000,000","1,000,000","1,000,000","2,000,000","2,000,000","2,000,000","2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,"397,000,000",,,,"400,000,000",,,,"541,000,000",,,,,,,,,,,,,,,,,"35,000,000","26,000,000","218,000,000","764,000,000","152,000,000","187,000,000","286,000,000","945,000,000","458,000,000","881,000,000","437,000,000","163,000,000","82,000,000","325,000,000","262,000,000","203,000,000","124,000,000","35,000,000","210,000,000","250,000,000","284,000,000","264,000,000","329,000,000","293,000,000","209,000,000","195,000,000","272,000,000","327,000,000","200,000,000","174,000,000",,"323,000,000",,,"1,280,000,000","259,000,000",,,,"193,000,000",,,,"154,000,000",,,,"163,000,000",,,,"170,000,000",,,,"56,000,000",,,,"137,000,000","1,299,000,000","1,106,000,000","1,160,000,000","151,000,000","1,135,000,000","1,084,000,000","1,046,000,000","88,000,000","998,000,000","1,021,000,000","947,000,000","56,000,000","864,000,000","846,000,000","828,000,000","49,400,000","788,700,000","1,176,500,000","1,183,400,000","1,033,700,000","1,099,300,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"7,774,000,000","7,697,000,000","7,638,000,000","7,168,000,000","6,988,000,000","7,000,000,000","6,252,000,000","6,765,000,000","5,669,000,000","5,675,000,000","6,427,000,000","5,005,000,000","5,047,000,000","3,886,000,000","3,853,000,000","3,737,000,000","3,694,000,000","3,760,000,000","3,740,000,000","3,484,000,000","3,729,000,000","4,070,000,000","4,134,000,000","4,691,000,000","4,670,000,000","4,786,000,000","5,541,000,000","5,844,000,000","5,384,000,000","5,470,000,000","5,528,000,000","5,639,000,000","5,630,000,000","5,686,000,000","4,542,000,000","6,029,000,000","6,046,000,000","6,213,000,000","4,442,000,000","943,000,000","983,000,000","849,000,000","871,000,000","846,000,000","810,000,000","803,000,000","829,000,000","1,023,000,000","1,065,000,000","634,000,000","638,000,000","633,000,000","667,000,000","556,000,000","571,000,000","660,000,000","492,000,000","329,000,000","357,000,000","705,000,000","780,000,000","865,000,000","913,000,000","948,000,000","1,311,000,000","1,349,000,000","1,378,000,000","1,420,000,000","1,446,000,000","1,489,000,000","2,051,000,000","1,988,000,000","2,011,000,000","2,080,000,000","1,906,000,000","2,253,000,000","2,320,000,000","2,075,000,000","2,377,000,000","2,357,000,000","2,319,000,000","3,029,000,000","3,785,000,000","3,783,000,000","3,145,000,000","2,837,000,000","2,248,000,000","2,393,000,000","2,527,000,000","2,286,000,000","2,341,000,000","2,408,000,000","2,439,000,000","2,685,000,000","2,782,000,000","2,719,000,000","2,777,000,000","2,905,000,000","2,432,000,000","2,294,000,000","1,932,000,000","1,901,000,000","1,874,000,000","1,803,000,000","1,751,000,000","1,796,000,000","1,693,000,000","1,680,000,000","1,677,000,000","1,713,000,000","1,920,000,000","1,903,000,000","1,573,000,000","1,542,000,000","1,523,000,000","1,349,000,000","1,486,000,000","1,479,000,000","1,592,000,000","1,357,000,000","1,211,000,000","1,120,000,000","1,059,000,000","1,025,000,000","1,016,700,000","1,001,600,000","1,505,300,000","1,284,000,000","496,600,000","519,500,000"
		LongTermDebtAndCapitalLeaseObligation,"6,497,000,000","6,247,000,000","6,245,000,000","5,499,000,000","5,562,000,000","5,302,000,000","4,558,000,000","5,057,000,000","4,319,000,000","4,318,000,000","5,066,000,000","3,578,000,000","3,577,000,000","3,084,000,000","3,084,000,000","2,980,000,000","2,978,000,000","2,977,000,000","2,975,000,000","2,869,000,000","3,120,000,000","3,132,000,000","3,134,000,000","3,638,000,000","3,641,000,000","3,643,000,000","4,394,000,000","4,652,000,000","4,158,000,000","4,161,000,000","4,165,000,000","4,183,000,000","4,186,000,000","4,190,000,000","2,703,000,000","4,207,000,000","4,211,000,000","4,215,000,000","3,498,000,000",,,,,,,,,,,,,,,,,,,,,"318,000,000","360,000,000","55,000,000","55,000,000","55,000,000","368,000,000","373,000,000","375,000,000","394,000,000","395,000,000","402,000,000","809,000,000","832,000,000","833,000,000","1,084,000,000","1,097,000,000","1,206,000,000","1,211,000,000","1,222,000,000","1,202,000,000","1,228,000,000","1,216,000,000","1,213,000,000","966,000,000","991,000,000","1,097,000,000","1,159,000,000","960,000,000","989,000,000","1,027,000,000","1,040,000,000","1,230,000,000","1,246,000,000","1,286,000,000","1,540,000,000","1,667,000,000","1,643,000,000","1,697,000,000","1,677,000,000","1,223,000,000","1,105,000,000","804,000,000","822,000,000","820,000,000","792,000,000","808,000,000","813,000,000","688,000,000","683,000,000","694,000,000","686,000,000","890,000,000","887,000,000","909,000,000","923,000,000","932,000,000","776,000,000","896,000,000","868,000,000","1,014,000,000","852,000,000","715,000,000","657,000,000","627,000,000","615,000,000","617,500,000","619,700,000","623,800,000","486,500,000","191,400,000","381,900,000"
			LongTermDebt,"6,248,000,000","6,247,000,000","6,245,000,000","5,499,000,000","5,303,000,000","5,302,000,000","4,558,000,000","5,057,000,000","4,319,000,000","4,318,000,000","5,066,000,000","3,578,000,000","3,577,000,000","3,084,000,000","3,084,000,000","2,980,000,000","2,978,000,000","2,977,000,000","2,975,000,000","2,869,000,000","3,120,000,000","3,132,000,000","3,134,000,000","3,638,000,000","3,641,000,000","3,643,000,000","4,394,000,000","4,652,000,000","4,158,000,000","4,161,000,000","4,165,000,000","4,183,000,000","4,186,000,000","4,190,000,000","2,703,000,000","4,207,000,000","4,211,000,000","4,215,000,000","3,498,000,000",,,,,,,,,,,,,,,,,,,,,"318,000,000","360,000,000","55,000,000","55,000,000","55,000,000","368,000,000","373,000,000","375,000,000","394,000,000","395,000,000","402,000,000","809,000,000","832,000,000","833,000,000","1,084,000,000","1,097,000,000","1,206,000,000","1,211,000,000","1,222,000,000","1,202,000,000","1,228,000,000","1,216,000,000","1,213,000,000","966,000,000","991,000,000","1,097,000,000","1,159,000,000","960,000,000","989,000,000","1,027,000,000","1,040,000,000","1,230,000,000","1,246,000,000","1,286,000,000","1,540,000,000","1,667,000,000","1,643,000,000","1,697,000,000","1,677,000,000","1,223,000,000","1,105,000,000","804,000,000","822,000,000","820,000,000","792,000,000","808,000,000","813,000,000","688,000,000","683,000,000","694,000,000","686,000,000","890,000,000","887,000,000","909,000,000","923,000,000","932,000,000","776,000,000","896,000,000","868,000,000","1,014,000,000","852,000,000","715,000,000","657,000,000","627,000,000","615,000,000","617,500,000","619,700,000","623,800,000","486,500,000","191,400,000","381,900,000"
			LongTermCapitalLeaseObligation,"249,000,000",,,,"259,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"440,000,000","69,000,000","60,000,000","64,000,000","376,000,000","49,000,000","49,000,000","43,000,000","42,000,000","43,000,000","50,000,000","53,000,000","78,000,000","694,000,000","668,000,000","660,000,000","587,000,000","582,000,000","572,000,000","420,000,000","413,000,000","691,000,000","746,000,000","800,000,000","804,000,000","921,000,000","923,000,000","974,000,000","1,010,000,000","1,056,000,000","1,123,000,000","1,198,000,000","1,175,000,000","1,146,000,000","1,139,000,000","1,138,000,000","1,134,000,000","1,381,000,000","412,000,000","416,000,000","464,000,000","402,000,000","401,000,000","421,000,000","385,000,000","339,000,000","327,000,000","415,000,000","425,000,000","52,000,000","57,000,000","60,000,000","49,000,000","27,000,000","20,000,000","10,000,000","23,000,000","14,000,000","15,000,000","17,000,000","23,000,000","33,000,000","35,000,000","40,000,000","40,000,000","63,000,000","59,000,000","57,000,000","59,000,000","87,000,000","87,000,000","98,000,000","129,000,000","70,000,000","85,000,000","316,000,000","331,000,000","162,000,000","463,000,000","495,000,000","469,000,000","822,000,000","1,762,000,000","1,724,000,000","994,000,000","665,000,000","264,000,000","354,000,000","381,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"90,000,000","69,000,000","60,000,000","64,000,000","78,000,000","49,000,000","49,000,000","43,000,000","42,000,000","43,000,000","50,000,000","53,000,000","78,000,000","38,000,000","33,000,000","36,000,000","33,000,000","35,000,000","40,000,000","38,000,000","37,000,000","308,000,000","355,000,000","403,000,000","399,000,000","450,000,000","484,000,000","536,000,000","548,000,000","564,000,000","584,000,000","598,000,000","572,000,000","596,000,000","596,000,000","622,000,000","607,000,000","822,000,000","92,000,000","82,000,000","86,000,000","82,000,000","70,000,000","68,000,000","67,000,000","60,000,000","54,000,000","61,000,000","59,000,000","52,000,000","57,000,000","60,000,000","49,000,000","27,000,000","20,000,000","10,000,000","23,000,000","14,000,000","15,000,000","17,000,000","23,000,000","33,000,000","35,000,000","40,000,000","40,000,000","63,000,000","59,000,000","57,000,000","59,000,000","87,000,000","87,000,000","98,000,000","129,000,000","70,000,000","85,000,000","316,000,000","331,000,000","162,000,000","463,000,000","495,000,000","469,000,000","822,000,000","1,762,000,000","1,724,000,000","994,000,000","665,000,000","264,000,000","354,000,000","381,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"378,000,000",,,,,"279,000,000",,,"366,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"457,000,000",,,,"506,000,000",,,,"506,000,000",,,,"635,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"131,000,000","103,000,000","99,000,000","95,000,000","93,000,000","123,000,000","121,000,000","120,000,000","118,000,000","86,000,000","82,000,000","92,000,000","89,000,000","108,000,000","101,000,000","97,000,000","129,000,000","201,000,000","193,000,000","195,000,000","196,000,000","247,000,000","254,000,000","253,000,000","225,000,000","222,000,000","224,000,000","218,000,000","216,000,000","253,000,000","240,000,000","258,000,000","269,000,000","350,000,000","700,000,000","684,000,000","701,000,000","617,000,000","532,000,000","527,000,000","519,000,000","447,000,000","470,000,000","425,000,000","425,000,000","464,000,000","502,000,000","608,000,000","640,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"131,000,000","103,000,000","99,000,000","95,000,000","93,000,000","123,000,000","121,000,000","120,000,000","118,000,000","86,000,000","82,000,000","92,000,000","89,000,000","108,000,000","101,000,000","97,000,000","129,000,000","201,000,000","193,000,000","195,000,000","196,000,000","247,000,000","254,000,000","253,000,000","225,000,000","222,000,000","224,000,000","218,000,000","216,000,000","253,000,000","240,000,000","258,000,000","269,000,000","350,000,000","700,000,000","684,000,000","701,000,000","617,000,000","532,000,000","527,000,000","519,000,000","447,000,000","470,000,000","425,000,000","425,000,000","464,000,000","502,000,000","608,000,000","640,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
